DATE,DGS10,checknum,ym,d,check
5/13/2011,3.18,TRUE,2011-05,13,FALSE
5/16/2011,3.15,TRUE,2011-05,16,FALSE
5/17/2011,3.12,TRUE,2011-05,17,FALSE
5/18/2011,3.18,TRUE,2011-05,18,FALSE
5/19/2011,3.17,TRUE,2011-05,19,FALSE
5/20/2011,3.15,TRUE,2011-05,20,FALSE
5/23/2011,3.13,TRUE,2011-05,23,FALSE
5/24/2011,3.12,TRUE,2011-05,24,FALSE
5/25/2011,3.13,TRUE,2011-05,25,FALSE
5/26/2011,3.07,TRUE,2011-05,26,FALSE
5/27/2011,3.07,TRUE,2011-05,27,FALSE
5/30/2011,.,FALSE,2011-05,30,FALSE
5/31/2011,3.05,TRUE,2011-05,31,TRUE
6/1/2011,2.96,TRUE,2011-06,1,FALSE
6/2/2011,3.04,TRUE,2011-06,2,FALSE
6/3/2011,2.99,TRUE,2011-06,3,FALSE
6/6/2011,3.01,TRUE,2011-06,6,FALSE
6/7/2011,3.01,TRUE,2011-06,7,FALSE
6/8/2011,2.98,TRUE,2011-06,8,FALSE
6/9/2011,3.01,TRUE,2011-06,9,FALSE
6/10/2011,2.99,TRUE,2011-06,10,FALSE
6/13/2011,3,TRUE,2011-06,13,FALSE
6/14/2011,3.11,TRUE,2011-06,14,FALSE
6/15/2011,2.98,TRUE,2011-06,15,FALSE
6/16/2011,2.93,TRUE,2011-06,16,FALSE
6/17/2011,2.94,TRUE,2011-06,17,FALSE
6/20/2011,2.97,TRUE,2011-06,20,FALSE
6/21/2011,2.99,TRUE,2011-06,21,FALSE
6/22/2011,3.01,TRUE,2011-06,22,FALSE
6/23/2011,2.93,TRUE,2011-06,23,FALSE
6/24/2011,2.88,TRUE,2011-06,24,FALSE
6/27/2011,2.95,TRUE,2011-06,27,FALSE
6/28/2011,3.05,TRUE,2011-06,28,FALSE
6/29/2011,3.14,TRUE,2011-06,29,FALSE
6/30/2011,3.18,TRUE,2011-06,30,TRUE
7/1/2011,3.22,TRUE,2011-07,1,FALSE
7/4/2011,.,FALSE,2011-07,4,FALSE
7/5/2011,3.16,TRUE,2011-07,5,FALSE
7/6/2011,3.12,TRUE,2011-07,6,FALSE
7/7/2011,3.17,TRUE,2011-07,7,FALSE
7/8/2011,3.03,TRUE,2011-07,8,FALSE
7/11/2011,2.94,TRUE,2011-07,11,FALSE
7/12/2011,2.92,TRUE,2011-07,12,FALSE
7/13/2011,2.92,TRUE,2011-07,13,FALSE
7/14/2011,2.98,TRUE,2011-07,14,FALSE
7/15/2011,2.94,TRUE,2011-07,15,FALSE
7/18/2011,2.94,TRUE,2011-07,18,FALSE
7/19/2011,2.91,TRUE,2011-07,19,FALSE
7/20/2011,2.96,TRUE,2011-07,20,FALSE
7/21/2011,3.03,TRUE,2011-07,21,FALSE
7/22/2011,2.99,TRUE,2011-07,22,FALSE
7/25/2011,3.03,TRUE,2011-07,25,FALSE
7/26/2011,2.99,TRUE,2011-07,26,FALSE
7/27/2011,3.01,TRUE,2011-07,27,FALSE
7/28/2011,2.98,TRUE,2011-07,28,FALSE
7/29/2011,2.82,TRUE,2011-07,29,TRUE
8/1/2011,2.77,TRUE,2011-08,1,FALSE
8/2/2011,2.66,TRUE,2011-08,2,FALSE
8/3/2011,2.64,TRUE,2011-08,3,FALSE
8/4/2011,2.47,TRUE,2011-08,4,FALSE
8/5/2011,2.58,TRUE,2011-08,5,FALSE
8/8/2011,2.4,TRUE,2011-08,8,FALSE
8/9/2011,2.2,TRUE,2011-08,9,FALSE
8/10/2011,2.17,TRUE,2011-08,10,FALSE
8/11/2011,2.34,TRUE,2011-08,11,FALSE
8/12/2011,2.24,TRUE,2011-08,12,FALSE
8/15/2011,2.29,TRUE,2011-08,15,FALSE
8/16/2011,2.23,TRUE,2011-08,16,FALSE
8/17/2011,2.17,TRUE,2011-08,17,FALSE
8/18/2011,2.08,TRUE,2011-08,18,FALSE
8/19/2011,2.07,TRUE,2011-08,19,FALSE
8/22/2011,2.1,TRUE,2011-08,22,FALSE
8/23/2011,2.15,TRUE,2011-08,23,FALSE
8/24/2011,2.29,TRUE,2011-08,24,FALSE
8/25/2011,2.23,TRUE,2011-08,25,FALSE
8/26/2011,2.19,TRUE,2011-08,26,FALSE
8/29/2011,2.28,TRUE,2011-08,29,FALSE
8/30/2011,2.19,TRUE,2011-08,30,FALSE
8/31/2011,2.23,TRUE,2011-08,31,TRUE
9/1/2011,2.15,TRUE,2011-09,1,FALSE
9/2/2011,2.02,TRUE,2011-09,2,FALSE
9/5/2011,.,FALSE,2011-09,5,FALSE
9/6/2011,1.98,TRUE,2011-09,6,FALSE
9/7/2011,2.05,TRUE,2011-09,7,FALSE
9/8/2011,2,TRUE,2011-09,8,FALSE
9/9/2011,1.93,TRUE,2011-09,9,FALSE
9/12/2011,1.94,TRUE,2011-09,12,FALSE
9/13/2011,2,TRUE,2011-09,13,FALSE
9/14/2011,2.03,TRUE,2011-09,14,FALSE
9/15/2011,2.09,TRUE,2011-09,15,FALSE
9/16/2011,2.08,TRUE,2011-09,16,FALSE
9/19/2011,1.97,TRUE,2011-09,19,FALSE
9/20/2011,1.95,TRUE,2011-09,20,FALSE
9/21/2011,1.88,TRUE,2011-09,21,FALSE
9/22/2011,1.72,TRUE,2011-09,22,FALSE
9/23/2011,1.84,TRUE,2011-09,23,FALSE
9/26/2011,1.91,TRUE,2011-09,26,FALSE
9/27/2011,2,TRUE,2011-09,27,FALSE
9/28/2011,2.03,TRUE,2011-09,28,FALSE
9/29/2011,1.99,TRUE,2011-09,29,FALSE
9/30/2011,1.92,TRUE,2011-09,30,TRUE
10/3/2011,1.8,TRUE,2011-10,3,FALSE
10/4/2011,1.81,TRUE,2011-10,4,FALSE
10/5/2011,1.92,TRUE,2011-10,5,FALSE
10/6/2011,2.01,TRUE,2011-10,6,FALSE
10/7/2011,2.1,TRUE,2011-10,7,FALSE
10/10/2011,.,FALSE,2011-10,10,FALSE
10/11/2011,2.18,TRUE,2011-10,11,FALSE
10/12/2011,2.24,TRUE,2011-10,12,FALSE
10/13/2011,2.19,TRUE,2011-10,13,FALSE
10/14/2011,2.26,TRUE,2011-10,14,FALSE
10/17/2011,2.18,TRUE,2011-10,17,FALSE
10/18/2011,2.19,TRUE,2011-10,18,FALSE
10/19/2011,2.18,TRUE,2011-10,19,FALSE
10/20/2011,2.2,TRUE,2011-10,20,FALSE
10/21/2011,2.23,TRUE,2011-10,21,FALSE
10/24/2011,2.25,TRUE,2011-10,24,FALSE
10/25/2011,2.14,TRUE,2011-10,25,FALSE
10/26/2011,2.23,TRUE,2011-10,26,FALSE
10/27/2011,2.42,TRUE,2011-10,27,FALSE
10/28/2011,2.34,TRUE,2011-10,28,FALSE
10/31/2011,2.17,TRUE,2011-10,31,TRUE
11/1/2011,2.01,TRUE,2011-11,1,FALSE
11/2/2011,2.03,TRUE,2011-11,2,FALSE
11/3/2011,2.09,TRUE,2011-11,3,FALSE
11/4/2011,2.06,TRUE,2011-11,4,FALSE
11/7/2011,2.04,TRUE,2011-11,7,FALSE
11/8/2011,2.1,TRUE,2011-11,8,FALSE
11/9/2011,2,TRUE,2011-11,9,FALSE
11/10/2011,2.04,TRUE,2011-11,10,FALSE
11/11/2011,.,FALSE,2011-11,11,FALSE
11/14/2011,2.04,TRUE,2011-11,14,FALSE
11/15/2011,2.06,TRUE,2011-11,15,FALSE
11/16/2011,2.01,TRUE,2011-11,16,FALSE
11/17/2011,1.96,TRUE,2011-11,17,FALSE
11/18/2011,2.01,TRUE,2011-11,18,FALSE
11/21/2011,1.97,TRUE,2011-11,21,FALSE
11/22/2011,1.94,TRUE,2011-11,22,FALSE
11/23/2011,1.89,TRUE,2011-11,23,FALSE
11/24/2011,.,FALSE,2011-11,24,FALSE
11/25/2011,1.97,TRUE,2011-11,25,FALSE
11/28/2011,1.97,TRUE,2011-11,28,FALSE
11/29/2011,2,TRUE,2011-11,29,FALSE
11/30/2011,2.08,TRUE,2011-11,30,TRUE
12/1/2011,2.11,TRUE,2011-12,1,FALSE
12/2/2011,2.05,TRUE,2011-12,2,FALSE
12/5/2011,2.04,TRUE,2011-12,5,FALSE
12/6/2011,2.08,TRUE,2011-12,6,FALSE
12/7/2011,2.02,TRUE,2011-12,7,FALSE
12/8/2011,1.99,TRUE,2011-12,8,FALSE
12/9/2011,2.07,TRUE,2011-12,9,FALSE
12/12/2011,2.03,TRUE,2011-12,12,FALSE
12/13/2011,1.96,TRUE,2011-12,13,FALSE
12/14/2011,1.92,TRUE,2011-12,14,FALSE
12/15/2011,1.92,TRUE,2011-12,15,FALSE
12/16/2011,1.86,TRUE,2011-12,16,FALSE
12/19/2011,1.82,TRUE,2011-12,19,FALSE
12/20/2011,1.94,TRUE,2011-12,20,FALSE
12/21/2011,1.98,TRUE,2011-12,21,FALSE
12/22/2011,1.97,TRUE,2011-12,22,FALSE
12/23/2011,2.03,TRUE,2011-12,23,FALSE
12/26/2011,.,FALSE,2011-12,26,FALSE
12/27/2011,2.02,TRUE,2011-12,27,FALSE
12/28/2011,1.93,TRUE,2011-12,28,FALSE
12/29/2011,1.91,TRUE,2011-12,29,FALSE
12/30/2011,1.89,TRUE,2011-12,30,TRUE
1/2/2012,.,FALSE,2012-01,2,FALSE
1/3/2012,1.97,TRUE,2012-01,3,FALSE
1/4/2012,2,TRUE,2012-01,4,FALSE
1/5/2012,2.02,TRUE,2012-01,5,FALSE
1/6/2012,1.98,TRUE,2012-01,6,FALSE
1/9/2012,1.98,TRUE,2012-01,9,FALSE
1/10/2012,2,TRUE,2012-01,10,FALSE
1/11/2012,1.93,TRUE,2012-01,11,FALSE
1/12/2012,1.94,TRUE,2012-01,12,FALSE
1/13/2012,1.89,TRUE,2012-01,13,FALSE
1/16/2012,.,FALSE,2012-01,16,FALSE
1/17/2012,1.87,TRUE,2012-01,17,FALSE
1/18/2012,1.92,TRUE,2012-01,18,FALSE
1/19/2012,2.01,TRUE,2012-01,19,FALSE
1/20/2012,2.05,TRUE,2012-01,20,FALSE
1/23/2012,2.09,TRUE,2012-01,23,FALSE
1/24/2012,2.08,TRUE,2012-01,24,FALSE
1/25/2012,2.01,TRUE,2012-01,25,FALSE
1/26/2012,1.96,TRUE,2012-01,26,FALSE
1/27/2012,1.93,TRUE,2012-01,27,FALSE
1/30/2012,1.87,TRUE,2012-01,30,FALSE
1/31/2012,1.83,TRUE,2012-01,31,TRUE
2/1/2012,1.87,TRUE,2012-02,1,FALSE
2/2/2012,1.86,TRUE,2012-02,2,FALSE
2/3/2012,1.97,TRUE,2012-02,3,FALSE
2/6/2012,1.93,TRUE,2012-02,6,FALSE
2/7/2012,2,TRUE,2012-02,7,FALSE
2/8/2012,2.01,TRUE,2012-02,8,FALSE
2/9/2012,2.04,TRUE,2012-02,9,FALSE
2/10/2012,1.96,TRUE,2012-02,10,FALSE
2/13/2012,1.99,TRUE,2012-02,13,FALSE
2/14/2012,1.92,TRUE,2012-02,14,FALSE
2/15/2012,1.93,TRUE,2012-02,15,FALSE
2/16/2012,1.99,TRUE,2012-02,16,FALSE
2/17/2012,2.01,TRUE,2012-02,17,FALSE
2/20/2012,.,FALSE,2012-02,20,FALSE
2/21/2012,2.05,TRUE,2012-02,21,FALSE
2/22/2012,2.01,TRUE,2012-02,22,FALSE
2/23/2012,1.99,TRUE,2012-02,23,FALSE
2/24/2012,1.98,TRUE,2012-02,24,FALSE
2/27/2012,1.92,TRUE,2012-02,27,FALSE
2/28/2012,1.94,TRUE,2012-02,28,FALSE
2/29/2012,1.98,TRUE,2012-02,29,TRUE
3/1/2012,2.03,TRUE,2012-03,1,FALSE
3/2/2012,1.99,TRUE,2012-03,2,FALSE
3/5/2012,2,TRUE,2012-03,5,FALSE
3/6/2012,1.96,TRUE,2012-03,6,FALSE
3/7/2012,1.98,TRUE,2012-03,7,FALSE
3/8/2012,2.03,TRUE,2012-03,8,FALSE
3/9/2012,2.04,TRUE,2012-03,9,FALSE
3/12/2012,2.04,TRUE,2012-03,12,FALSE
3/13/2012,2.14,TRUE,2012-03,13,FALSE
3/14/2012,2.29,TRUE,2012-03,14,FALSE
3/15/2012,2.29,TRUE,2012-03,15,FALSE
3/16/2012,2.31,TRUE,2012-03,16,FALSE
3/19/2012,2.39,TRUE,2012-03,19,FALSE
3/20/2012,2.38,TRUE,2012-03,20,FALSE
3/21/2012,2.31,TRUE,2012-03,21,FALSE
3/22/2012,2.29,TRUE,2012-03,22,FALSE
3/23/2012,2.25,TRUE,2012-03,23,FALSE
3/26/2012,2.26,TRUE,2012-03,26,FALSE
3/27/2012,2.2,TRUE,2012-03,27,FALSE
3/28/2012,2.21,TRUE,2012-03,28,FALSE
3/29/2012,2.18,TRUE,2012-03,29,FALSE
3/30/2012,2.23,TRUE,2012-03,30,TRUE
4/2/2012,2.22,TRUE,2012-04,2,FALSE
4/3/2012,2.3,TRUE,2012-04,3,FALSE
4/4/2012,2.25,TRUE,2012-04,4,FALSE
4/5/2012,2.19,TRUE,2012-04,5,FALSE
4/6/2012,2.07,TRUE,2012-04,6,FALSE
4/9/2012,2.06,TRUE,2012-04,9,FALSE
4/10/2012,2.01,TRUE,2012-04,10,FALSE
4/11/2012,2.05,TRUE,2012-04,11,FALSE
4/12/2012,2.08,TRUE,2012-04,12,FALSE
4/13/2012,2.02,TRUE,2012-04,13,FALSE
4/16/2012,2,TRUE,2012-04,16,FALSE
4/17/2012,2.03,TRUE,2012-04,17,FALSE
4/18/2012,2,TRUE,2012-04,18,FALSE
4/19/2012,1.98,TRUE,2012-04,19,FALSE
4/20/2012,1.99,TRUE,2012-04,20,FALSE
4/23/2012,1.96,TRUE,2012-04,23,FALSE
4/24/2012,2,TRUE,2012-04,24,FALSE
4/25/2012,2.01,TRUE,2012-04,25,FALSE
4/26/2012,1.98,TRUE,2012-04,26,FALSE
4/27/2012,1.96,TRUE,2012-04,27,FALSE
4/30/2012,1.95,TRUE,2012-04,30,TRUE
5/1/2012,1.98,TRUE,2012-05,1,FALSE
5/2/2012,1.96,TRUE,2012-05,2,FALSE
5/3/2012,1.96,TRUE,2012-05,3,FALSE
5/4/2012,1.91,TRUE,2012-05,4,FALSE
5/7/2012,1.92,TRUE,2012-05,7,FALSE
5/8/2012,1.88,TRUE,2012-05,8,FALSE
5/9/2012,1.87,TRUE,2012-05,9,FALSE
5/10/2012,1.89,TRUE,2012-05,10,FALSE
5/11/2012,1.84,TRUE,2012-05,11,FALSE
5/14/2012,1.78,TRUE,2012-05,14,FALSE
5/15/2012,1.76,TRUE,2012-05,15,FALSE
5/16/2012,1.76,TRUE,2012-05,16,FALSE
5/17/2012,1.7,TRUE,2012-05,17,FALSE
5/18/2012,1.71,TRUE,2012-05,18,FALSE
5/21/2012,1.75,TRUE,2012-05,21,FALSE
5/22/2012,1.79,TRUE,2012-05,22,FALSE
5/23/2012,1.73,TRUE,2012-05,23,FALSE
5/24/2012,1.77,TRUE,2012-05,24,FALSE
5/25/2012,1.75,TRUE,2012-05,25,FALSE
5/28/2012,.,FALSE,2012-05,28,FALSE
5/29/2012,1.74,TRUE,2012-05,29,FALSE
5/30/2012,1.63,TRUE,2012-05,30,FALSE
5/31/2012,1.59,TRUE,2012-05,31,TRUE
6/1/2012,1.47,TRUE,2012-06,1,FALSE
6/4/2012,1.53,TRUE,2012-06,4,FALSE
6/5/2012,1.57,TRUE,2012-06,5,FALSE
6/6/2012,1.66,TRUE,2012-06,6,FALSE
6/7/2012,1.66,TRUE,2012-06,7,FALSE
6/8/2012,1.65,TRUE,2012-06,8,FALSE
6/11/2012,1.6,TRUE,2012-06,11,FALSE
6/12/2012,1.67,TRUE,2012-06,12,FALSE
6/13/2012,1.61,TRUE,2012-06,13,FALSE
6/14/2012,1.64,TRUE,2012-06,14,FALSE
6/15/2012,1.6,TRUE,2012-06,15,FALSE
6/18/2012,1.59,TRUE,2012-06,18,FALSE
6/19/2012,1.64,TRUE,2012-06,19,FALSE
6/20/2012,1.65,TRUE,2012-06,20,FALSE
6/21/2012,1.63,TRUE,2012-06,21,FALSE
6/22/2012,1.69,TRUE,2012-06,22,FALSE
6/25/2012,1.63,TRUE,2012-06,25,FALSE
6/26/2012,1.66,TRUE,2012-06,26,FALSE
6/27/2012,1.65,TRUE,2012-06,27,FALSE
6/28/2012,1.6,TRUE,2012-06,28,FALSE
6/29/2012,1.67,TRUE,2012-06,29,TRUE
7/2/2012,1.61,TRUE,2012-07,2,FALSE
7/3/2012,1.65,TRUE,2012-07,3,FALSE
7/4/2012,.,FALSE,2012-07,4,FALSE
7/5/2012,1.62,TRUE,2012-07,5,FALSE
7/6/2012,1.57,TRUE,2012-07,6,FALSE
7/9/2012,1.53,TRUE,2012-07,9,FALSE
7/10/2012,1.53,TRUE,2012-07,10,FALSE
7/11/2012,1.54,TRUE,2012-07,11,FALSE
7/12/2012,1.5,TRUE,2012-07,12,FALSE
7/13/2012,1.52,TRUE,2012-07,13,FALSE
7/16/2012,1.5,TRUE,2012-07,16,FALSE
7/17/2012,1.53,TRUE,2012-07,17,FALSE
7/18/2012,1.52,TRUE,2012-07,18,FALSE
7/19/2012,1.54,TRUE,2012-07,19,FALSE
7/20/2012,1.49,TRUE,2012-07,20,FALSE
7/23/2012,1.47,TRUE,2012-07,23,FALSE
7/24/2012,1.44,TRUE,2012-07,24,FALSE
7/25/2012,1.43,TRUE,2012-07,25,FALSE
7/26/2012,1.45,TRUE,2012-07,26,FALSE
7/27/2012,1.58,TRUE,2012-07,27,FALSE
7/30/2012,1.53,TRUE,2012-07,30,FALSE
7/31/2012,1.51,TRUE,2012-07,31,TRUE
8/1/2012,1.56,TRUE,2012-08,1,FALSE
8/2/2012,1.51,TRUE,2012-08,2,FALSE
8/3/2012,1.6,TRUE,2012-08,3,FALSE
8/6/2012,1.59,TRUE,2012-08,6,FALSE
8/7/2012,1.66,TRUE,2012-08,7,FALSE
8/8/2012,1.68,TRUE,2012-08,8,FALSE
8/9/2012,1.69,TRUE,2012-08,9,FALSE
8/10/2012,1.65,TRUE,2012-08,10,FALSE
8/13/2012,1.65,TRUE,2012-08,13,FALSE
8/14/2012,1.73,TRUE,2012-08,14,FALSE
8/15/2012,1.8,TRUE,2012-08,15,FALSE
8/16/2012,1.83,TRUE,2012-08,16,FALSE
8/17/2012,1.81,TRUE,2012-08,17,FALSE
8/20/2012,1.82,TRUE,2012-08,20,FALSE
8/21/2012,1.8,TRUE,2012-08,21,FALSE
8/22/2012,1.71,TRUE,2012-08,22,FALSE
8/23/2012,1.68,TRUE,2012-08,23,FALSE
8/24/2012,1.68,TRUE,2012-08,24,FALSE
8/27/2012,1.65,TRUE,2012-08,27,FALSE
8/28/2012,1.64,TRUE,2012-08,28,FALSE
8/29/2012,1.66,TRUE,2012-08,29,FALSE
8/30/2012,1.63,TRUE,2012-08,30,FALSE
8/31/2012,1.57,TRUE,2012-08,31,TRUE
9/3/2012,.,FALSE,2012-09,3,FALSE
9/4/2012,1.59,TRUE,2012-09,4,FALSE
9/5/2012,1.6,TRUE,2012-09,5,FALSE
9/6/2012,1.68,TRUE,2012-09,6,FALSE
9/7/2012,1.67,TRUE,2012-09,7,FALSE
9/10/2012,1.68,TRUE,2012-09,10,FALSE
9/11/2012,1.7,TRUE,2012-09,11,FALSE
9/12/2012,1.77,TRUE,2012-09,12,FALSE
9/13/2012,1.75,TRUE,2012-09,13,FALSE
9/14/2012,1.88,TRUE,2012-09,14,FALSE
9/17/2012,1.85,TRUE,2012-09,17,FALSE
9/18/2012,1.82,TRUE,2012-09,18,FALSE
9/19/2012,1.79,TRUE,2012-09,19,FALSE
9/20/2012,1.8,TRUE,2012-09,20,FALSE
9/21/2012,1.77,TRUE,2012-09,21,FALSE
9/24/2012,1.74,TRUE,2012-09,24,FALSE
9/25/2012,1.7,TRUE,2012-09,25,FALSE
9/26/2012,1.64,TRUE,2012-09,26,FALSE
9/27/2012,1.66,TRUE,2012-09,27,FALSE
9/28/2012,1.65,TRUE,2012-09,28,TRUE
10/1/2012,1.64,TRUE,2012-10,1,FALSE
10/2/2012,1.64,TRUE,2012-10,2,FALSE
10/3/2012,1.64,TRUE,2012-10,3,FALSE
10/4/2012,1.7,TRUE,2012-10,4,FALSE
10/5/2012,1.75,TRUE,2012-10,5,FALSE
10/8/2012,.,FALSE,2012-10,8,FALSE
10/9/2012,1.74,TRUE,2012-10,9,FALSE
10/10/2012,1.72,TRUE,2012-10,10,FALSE
10/11/2012,1.7,TRUE,2012-10,11,FALSE
10/12/2012,1.69,TRUE,2012-10,12,FALSE
10/15/2012,1.7,TRUE,2012-10,15,FALSE
10/16/2012,1.75,TRUE,2012-10,16,FALSE
10/17/2012,1.83,TRUE,2012-10,17,FALSE
10/18/2012,1.86,TRUE,2012-10,18,FALSE
10/19/2012,1.79,TRUE,2012-10,19,FALSE
10/22/2012,1.83,TRUE,2012-10,22,FALSE
10/23/2012,1.79,TRUE,2012-10,23,FALSE
10/24/2012,1.8,TRUE,2012-10,24,FALSE
10/25/2012,1.86,TRUE,2012-10,25,FALSE
10/26/2012,1.78,TRUE,2012-10,26,FALSE
10/29/2012,1.74,TRUE,2012-10,29,FALSE
10/30/2012,.,FALSE,2012-10,30,FALSE
10/31/2012,1.72,TRUE,2012-10,31,TRUE
11/1/2012,1.75,TRUE,2012-11,1,FALSE
11/2/2012,1.75,TRUE,2012-11,2,FALSE
11/5/2012,1.72,TRUE,2012-11,5,FALSE
11/6/2012,1.78,TRUE,2012-11,6,FALSE
11/7/2012,1.68,TRUE,2012-11,7,FALSE
11/8/2012,1.62,TRUE,2012-11,8,FALSE
11/9/2012,1.61,TRUE,2012-11,9,FALSE
11/12/2012,.,FALSE,2012-11,12,FALSE
11/13/2012,1.59,TRUE,2012-11,13,FALSE
11/14/2012,1.59,TRUE,2012-11,14,FALSE
11/15/2012,1.58,TRUE,2012-11,15,FALSE
11/16/2012,1.58,TRUE,2012-11,16,FALSE
11/19/2012,1.61,TRUE,2012-11,19,FALSE
11/20/2012,1.66,TRUE,2012-11,20,FALSE
11/21/2012,1.69,TRUE,2012-11,21,FALSE
11/22/2012,.,FALSE,2012-11,22,FALSE
11/23/2012,1.7,TRUE,2012-11,23,FALSE
11/26/2012,1.66,TRUE,2012-11,26,FALSE
11/27/2012,1.64,TRUE,2012-11,27,FALSE
11/28/2012,1.63,TRUE,2012-11,28,FALSE
11/29/2012,1.62,TRUE,2012-11,29,FALSE
11/30/2012,1.62,TRUE,2012-11,30,TRUE
12/3/2012,1.63,TRUE,2012-12,3,FALSE
12/4/2012,1.62,TRUE,2012-12,4,FALSE
12/5/2012,1.6,TRUE,2012-12,5,FALSE
12/6/2012,1.59,TRUE,2012-12,6,FALSE
12/7/2012,1.64,TRUE,2012-12,7,FALSE
12/10/2012,1.63,TRUE,2012-12,10,FALSE
12/11/2012,1.66,TRUE,2012-12,11,FALSE
12/12/2012,1.72,TRUE,2012-12,12,FALSE
12/13/2012,1.74,TRUE,2012-12,13,FALSE
12/14/2012,1.72,TRUE,2012-12,14,FALSE
12/17/2012,1.78,TRUE,2012-12,17,FALSE
12/18/2012,1.84,TRUE,2012-12,18,FALSE
12/19/2012,1.82,TRUE,2012-12,19,FALSE
12/20/2012,1.81,TRUE,2012-12,20,FALSE
12/21/2012,1.77,TRUE,2012-12,21,FALSE
12/24/2012,1.79,TRUE,2012-12,24,FALSE
12/25/2012,.,FALSE,2012-12,25,FALSE
12/26/2012,1.77,TRUE,2012-12,26,FALSE
12/27/2012,1.74,TRUE,2012-12,27,FALSE
12/28/2012,1.73,TRUE,2012-12,28,FALSE
12/31/2012,1.78,TRUE,2012-12,31,TRUE
1/1/2013,.,FALSE,2013-01,1,FALSE
1/2/2013,1.86,TRUE,2013-01,2,FALSE
1/3/2013,1.92,TRUE,2013-01,3,FALSE
1/4/2013,1.93,TRUE,2013-01,4,FALSE
1/7/2013,1.92,TRUE,2013-01,7,FALSE
1/8/2013,1.89,TRUE,2013-01,8,FALSE
1/9/2013,1.88,TRUE,2013-01,9,FALSE
1/10/2013,1.91,TRUE,2013-01,10,FALSE
1/11/2013,1.89,TRUE,2013-01,11,FALSE
1/14/2013,1.89,TRUE,2013-01,14,FALSE
1/15/2013,1.86,TRUE,2013-01,15,FALSE
1/16/2013,1.84,TRUE,2013-01,16,FALSE
1/17/2013,1.89,TRUE,2013-01,17,FALSE
1/18/2013,1.87,TRUE,2013-01,18,FALSE
1/21/2013,.,FALSE,2013-01,21,FALSE
1/22/2013,1.86,TRUE,2013-01,22,FALSE
1/23/2013,1.86,TRUE,2013-01,23,FALSE
1/24/2013,1.88,TRUE,2013-01,24,FALSE
1/25/2013,1.98,TRUE,2013-01,25,FALSE
1/28/2013,2,TRUE,2013-01,28,FALSE
1/29/2013,2.03,TRUE,2013-01,29,FALSE
1/30/2013,2.03,TRUE,2013-01,30,FALSE
1/31/2013,2.02,TRUE,2013-01,31,TRUE
2/1/2013,2.04,TRUE,2013-02,1,FALSE
2/4/2013,2,TRUE,2013-02,4,FALSE
2/5/2013,2.04,TRUE,2013-02,5,FALSE
2/6/2013,2,TRUE,2013-02,6,FALSE
2/7/2013,1.99,TRUE,2013-02,7,FALSE
2/8/2013,1.99,TRUE,2013-02,8,FALSE
2/11/2013,1.99,TRUE,2013-02,11,FALSE
2/12/2013,2.02,TRUE,2013-02,12,FALSE
2/13/2013,2.05,TRUE,2013-02,13,FALSE
2/14/2013,2,TRUE,2013-02,14,FALSE
2/15/2013,2.01,TRUE,2013-02,15,FALSE
2/18/2013,.,FALSE,2013-02,18,FALSE
2/19/2013,2.03,TRUE,2013-02,19,FALSE
2/20/2013,2.02,TRUE,2013-02,20,FALSE
2/21/2013,1.99,TRUE,2013-02,21,FALSE
2/22/2013,1.97,TRUE,2013-02,22,FALSE
2/25/2013,1.88,TRUE,2013-02,25,FALSE
2/26/2013,1.88,TRUE,2013-02,26,FALSE
2/27/2013,1.91,TRUE,2013-02,27,FALSE
2/28/2013,1.89,TRUE,2013-02,28,TRUE
3/1/2013,1.86,TRUE,2013-03,1,FALSE
3/4/2013,1.88,TRUE,2013-03,4,FALSE
3/5/2013,1.9,TRUE,2013-03,5,FALSE
3/6/2013,1.95,TRUE,2013-03,6,FALSE
3/7/2013,2,TRUE,2013-03,7,FALSE
3/8/2013,2.06,TRUE,2013-03,8,FALSE
3/11/2013,2.07,TRUE,2013-03,11,FALSE
3/12/2013,2.03,TRUE,2013-03,12,FALSE
3/13/2013,2.04,TRUE,2013-03,13,FALSE
3/14/2013,2.04,TRUE,2013-03,14,FALSE
3/15/2013,2.01,TRUE,2013-03,15,FALSE
3/18/2013,1.96,TRUE,2013-03,18,FALSE
3/19/2013,1.92,TRUE,2013-03,19,FALSE
3/20/2013,1.96,TRUE,2013-03,20,FALSE
3/21/2013,1.95,TRUE,2013-03,21,FALSE
3/22/2013,1.93,TRUE,2013-03,22,FALSE
3/25/2013,1.93,TRUE,2013-03,25,FALSE
3/26/2013,1.92,TRUE,2013-03,26,FALSE
3/27/2013,1.87,TRUE,2013-03,27,FALSE
3/28/2013,1.87,TRUE,2013-03,28,TRUE
3/29/2013,.,FALSE,2013-03,29,FALSE
4/1/2013,1.86,TRUE,2013-04,1,FALSE
4/2/2013,1.88,TRUE,2013-04,2,FALSE
4/3/2013,1.83,TRUE,2013-04,3,FALSE
4/4/2013,1.78,TRUE,2013-04,4,FALSE
4/5/2013,1.72,TRUE,2013-04,5,FALSE
4/8/2013,1.76,TRUE,2013-04,8,FALSE
4/9/2013,1.78,TRUE,2013-04,9,FALSE
4/10/2013,1.84,TRUE,2013-04,10,FALSE
4/11/2013,1.82,TRUE,2013-04,11,FALSE
4/12/2013,1.75,TRUE,2013-04,12,FALSE
4/15/2013,1.72,TRUE,2013-04,15,FALSE
